"ID","FECHA_UTC","HORA_UTC","LATITUD","LONGITUD","PROFUNDIDAD","MAGNITUD","FECHA_CORTE"
"5459","19931216","001401","-15.63","-71.09","192","4.2","20223006"
"5460","19931217","084859","-15.05","-73.86","83","5.3","20223006"
"5461","19931217","120514","-9.33","-75.32","70","4.7","20223006"
"5462","19931217","173806","-12.64","-78.03","41","4.7","20223006"
"5463","19931221","002806","-18.452","-71.925","33","4.4","20223006"
"5464","19931221","203958","-17.778","-71.323","86","4.7","20223006"
"5465","19931224","010223","-12.64","-78.97","28","4.7","20223006"
"5466","19931225","062810","-16.37","-74.44","45","4.9","20223006"
"5467","19931225","195340","-9.46","-75.34","57","4.8","20223006"
"5468","19931226","053347","-2.471","-80.891","41","4.8","20223006"
"5469","19931229","092645","-14.64","-73.73","44","4.5","20223006"
"5470","19931230","050150","-8.54","-79.92","33","4.8","20223006"
"5471","19931230","141338","-9.37","-81.08","23","4.8","20223006"
"5472","19931231","093653","-15.98","-73.24","66","5","20223006"
"5473","19940101","190523","-8.27","-79.86","12","4.9","20223006"
"5474","19940103","015631","-15.255","-70.131","220","4.4","20223006"
"5475","19940104","183407","-8.3","-75.33","98","4.5","20223006"
"5476","19940105","191216","-10.33","-75.77","11","5","20223006"
"5477","19940106","083119","-4.327","-80.561","33","4.9","20223006"
"5478","19940106","094629","-8.57","-78.3","15","4.5","20223006"
"5479","19940107","050358","-16.93","-69.52","40","4.9","20223006"
"5480","19940108","143220","-14.88","-75.13","44","4.5","20223006"
"5481","19940109","124338","-16.913","-69.59","170","5","20223006"
"5482","19940111","002849","-5.78","-76.34","60","4.9","20223006"
"5483","19940111","003426","-9.62","-78.08","23","4.5","20223006"
"5484","19940115","073950","-7.9","-74.27","70","4.5","20223006"
"5485","19940117","124045","-12.62","-75.83","47","4.8","20223006"
"5486","19940117","132456","-12.38","-76.92","66","4.5","20223006"
"5487","19940117","210216","-13.94","-76.82","43","4.8","20223006"
"5488","19940119","032818","-5.61","-78.76","16","5","20223006"
"5489","19940120","013813","-11.85","-74.36","74","4.9","20223006"
"5490","19940120","082207","-11.21","-77.55","54","4.5","20223006"
"5491","19940120","090659","-6.68","-76.63","124","6.2","20223006"
"5492","19940120","131358","-3.011","-80.506","33","4.3","20223006"
"5493","19940120","163635","-4.66","-77.82","39","4.5","20223006"
"5494","19940121","141547","-10.34","-75.48","11","4.6","20223006"
"5495","19940121","204237","-14.82","-74.33","42","5","20223006"
"5496","19940122","235947","-12.54","-76.58","81","4.7","20223006"
"5497","19940125","151324","-12.29","-76.81","62","4.7","20223006"
"5498","19940128","014335","-9.09","-74.79","144","4.5","20223006"
"5499","19940129","125627","-13.27","-75.27","55","5.3","20223006"
"5500","19940129","154714","-12.22","-73.4","81","5.5","20223006"
"5501","19940131","023617","-7.66","-74.13","22","5.2","20223006"
"5502","19940201","230337","-11.07","-78.25","32","4.9","20223006"
"5503","19940205","003754","-16","-74.99","50","4.6","20223006"
"5504","19940207","005437","-12.05","-77.62","16","4.6","20223006"
"5505","19940207","064550","-4.27","-80.65","30","4.5","20223006"
"5506","19940208","052442","-13.42","-78.48","26","4.7","20223006"
"5507","19940209","050908","-8.58","-80.17","24","4.7","20223006"
"5508","19940209","161346","-9.78","-74.22","70","4.6","20223006"
"5509","19940209","202654","-9.69","-78.54","39","4.6","20223006"
"5510","19940210","070003","-10.6","-78.43","15","4.9","20223006"
"5511","19940211","004843","-18.426","-70.885","36","5.4","20223006"
"5512","19940214","131730","-11.01","-76.6","20","4.6","20223006"
"5513","19940214","165211","-3.76","-80.96","39","4.6","20223006"
"5514","19940215","093028","-14.59","-76.79","20","4.7","20223006"
"5515","19940215","182743","-7.9","-76.79","23","5","20223006"
"5516","19940216","054620","-9.4","-79.94","20","4.7","20223006"
"5517","19940217","044015","-13.82","-75.72","26","4.5","20223006"
"5518","19940217","094605","-17.69","-69.9","42","4.6","20223006"
"5519","19940218","053033","-10.22","-77.21","18","4.6","20223006"
"5520","19940218","114847","-10.45","-77.69","18","4.6","20223006"
"5521","19940221","142011","-6.14","-77.79","39","4.6","20223006"
"5522","19940222","035225","-11.6","-76.96","67","4.7","20223006"
"5523","19940222","142040","-18.509","-71.399","33","4.7","20223006"
"5524","19940223","143358","-9.89","-75.22","53","4.5","20223006"
"5525","19940226","011023","-14.65","-75.01","41","4.6","20223006"
"5526","19940227","235633","-15.14","-75.86","13","4.5","20223006"
"5527","19940228","133533","-16.61","-72.26","69","4.8","20223006"
"5528","19940301","060954","-11.02","-73.43","134","4.6","20223006"
"5529","19940301","171653","-12.58","-76.79","21","4.6","20223006"
"5530","19940302","040403","-11.11","-73.66","75","4.8","20223006"
"5531","19940302","183015","-13.09","-76.73","65","4.5","20223006"
"5532","19940304","070838","-12.79","-77.04","42","5.1","20223006"
"5533","19940304","222328","-11.87","-77.33","48","4.5","20223006"
"5534","19940305","135942","-11.17","-77.83","30","4.6","20223006"
"5535","19940308","025736","-12.97","-76.82","43","4.5","20223006"
"5536","19940308","151950","-14.85","-74.81","113","4.9","20223006"
"5537","19940309","045639","-12.65","-76.64","37","4.8","20223006"
"5538","19940309","140907","-8.05","-75.2","146","4.6","20223006"
"5539","19940309","165057","-8.81","-80.24","16","4.8","20223006"
"5540","19940310","074924","-12.71","-76.76","26","4.5","20223006"
"5541","19940311","020623","-12.79","-76.81","39","4.8","20223006"
"5542","19940311","021154","-10.91","-73.29","129","4.6","20223006"
"5543","19940311","095813","-8.78","-79.41","26","4.8","20223006"
"5544","19940311","185041","-12.73","-76.97","29","4.5","20223006"
"5545","19940312","115342","-8.84","-74.47","153","4.8","20223006"
"5546","19940313","003605","-12.67","-76.84","33","4.7","20223006"
"5547","19940314","124010","-14.22","-71.7","19","4.9","20223006"
"5548","19940315","072325","-12.82","-76.89","42","4.7","20223006"
"5549","19940315","073340","-12.81","-76.97","29","5","20223006"
"5550","19940316","170922","-15.18","-75.4","51","4.5","20223006"
"5551","19940316","204836","-13.56","-76.29","34","4.8","20223006"
"5552","19940316","225726","-4.71","-79.31","36","4.6","20223006"
"5553","19940317","010104","-14.88","-75.46","19","4.8","20223006"
"5554","19940317","165338","-9.07","-79.69","32","4.5","20223006"
"5555","19940318","031032","-12.5","-76.88","48","4.5","20223006"
"5556","19940318","225649","-4.18","-80.85","29","4.6","20223006"
"5557","19940319","035903","-11.08","-72.77","59","4.8","20223006"
"5558","19940321","084249","-12.38","-76.94","44","4.5","20223006"
"5559","19940321","153827","-11.76","-78.17","27","4.7","20223006"
"5560","19940321","184847","-8.95","-80.34","27","4.6","20223006"
"5561","19940322","164327","-12.81","-76.62","42","4.5","20223006"
"5562","19940323","020034","-13.74","-75.72","35","4.5","20223006"
"5563","19940323","022219","-13.35","-75.62","37","4.8","20223006"
"5564","19940323","195705","-12.61","-76.74","32","4.8","20223006"
"5565","19940328","044729","-9.15","-75.49","149","4.7","20223006"
"5566","19940328","060858","-5.11","-80.1","21","4.6","20223006"
"5567","19940328","135345","-11.48","-75.9","76","4.9","20223006"
"5568","19940328","144744","-11.2","-78.11","42","4.7","20223006"
"5569","19940331","044757","-11.78","-76.86","49","4.5","20223006"
"5570","19940331","174110","-7.08","-80.86","30","4.7","20223006"
"5571","19940331","180816","-10.65","-72.9","77","5.3","20223006"
"5572","19940401","115708","-16.46","-71.52","40","4.7","20223006"
"5573","19940403","162419","-13.9","-74.79","70","4.5","20223006"
"5574","19940404","012833","-8.13","-80.31","25","4.5","20223006"
"5575","19940404","084157","-10.21","-78.54","40","4.5","20223006"
"5576","19940404","132421","-7.4","-79.2","46","4.5","20223006"
"5577","19940404","161936","-12.18","-77.76","38","4.5","20223006"
"5578","19940406","034015","-12.26","-77.27","30","4.6","20223006"
"5579","19940406","090512","-11.47","-78.01","44","4.8","20223006"
"5580","19940407","010156","-14.55","-73.86","20","4.5","20223006"
"5581","19940407","075051","-13.59","-76.05","24","4.7","20223006"
"5582","19940407","082631","-8.83","-79.35","31","5.3","20223006"
"5583","19940408","194621","-12.36","-75.13","47","4.6","20223006"
"5584","19940409","035602","-12.66","-76.96","46","4.9","20223006"
"5585","19940409","061836","-13.64","-76.55","29","4.6","20223006"
"5586","19940409","200728","-12.64","-76.87","25","4.6","20223006"
"5587","19940410","114742","-12.65","-76.98","24","4.6","20223006"
"5588","19940411","064340","-12.24","-76.16","111","4.6","20223006"
"5589","19940411","132622","-16.07","-74.11","58","4.5","20223006"
"5590","19940412","130018","-6.2","-81.02","23","4.5","20223006"
"5591","19940413","030329","-14.38","-75.79","16","4.5","20223006"
"5592","19940413","121715","-11.03","-78.14","25","4.9","20223006"
"5593","19940413","151035","-9.04","-79.24","40","4.5","20223006"
"5594","19940414","032143","-8.57","-80.2","38","4.7","20223006"
"5595","19940414","120110","-11.17","-77.72","36","4.7","20223006"
"5596","19940414","205727","-15.38","-76.06","36","4.5","20223006"
"5597","19940414","234058","-7.74","-72.4","181","4.6","20223006"
"5598","19940420","025902","-16.1","-70.65","154","5.8","20223006"
"5599","19940424","031739","-14.91","-75.92","38","4.9","20223006"
"5600","19940425","160406","-14.807","-76.067","10","4.5","20223006"
"5601","19940425","185056","-14.76","-75.96","38","5.1","20223006"
"5602","19940427","121708","-5.865","-76.618","151","5","20223006"
"5603","19940428","194409","-10.09","-75.05","80","4.9","20223006"
"5604","19940501","084059","-15.04","-73.5","21","4.7","20223006"
"5605","19940502","062419","-15.02","-76.11","32","4.8","20223006"
"5606","19940502","143130","-14.49","-75.35","14","4.6","20223006"
"5607","19940502","204950","-15.09","-75.13","33","4.5","20223006"
"5608","19940502","220538","-15.85","-74.81","25","4.9","20223006"
"5609","19940503","101548","-13.4","-78.12","25","4.6","20223006"
"5610","19940503","103354","-12.2","-79.15","25","4.5","20223006"
"5611","19940503","164214","-12.58","-76.57","46","4.9","20223006"
"5612","19940503","205108","-10.05","-76.92","53","4.5","20223006"
"5613","19940503","214055","-8.36","-74.59","145","5.5","20223006"
"5614","19940504","011511","-7.85","-77.77","133","4.8","20223006"
"5615","19940504","013952","-14.5","-76.71","41","4.5","20223006"
"5616","19940504","173138","-8.21","-74.41","27","4.5","20223006"
"5617","19940505","213337","-17.07","-73.04","60","4.8","20223006"
"5618","19940506","101419","-14.13","-77.01","43","4.6","20223006"
"5619","19940506","140553","-8.82","-78.96","32","4.5","20223006"
"5620","19940507","003152","-13.75","-75.63","48","5.2","20223006"
"5621","19940507","053903","-15.4","-71.6","153","4.6","20223006"
"5622","19940507","151447","-12.25","-75.52","96","4.8","20223006"
"5623","19940508","041946","-7.83","-74.49","41","5.1","20223006"
"5624","19940508","092722","-7.08","-80.68","33","4.9","20223006"
"5625","19940509","093355","-3.83","-79.81","24","5","20223006"
"5626","19940509","114908","-12.66","-74.89","45","4.5","20223006"
"5627","19940510","063901","-17.34","-74.12","19","5.3","20223006"
"5628","19940510","132047","-11.56","-76.65","53","4.6","20223006"
"5629","19940511","090751","-10","-79.23","27","5.1","20223006"
"5630","19940511","115528","-8.02","-77.51","32","5.1","20223006"
"5631","19940511","222429","-9.72","-75.12","49","4.5","20223006"
"5632","19940512","112800","-3.24","-79.84","47","5.3","20223006"
"5633","19940512","171617","-14.4","-73.31","18","4.7","20223006"
"5634","19940512","234050","-13.49","-75.64","23","4.8","20223006"
"5635","19940515","201945","-17.51","-71.66","20","5","20223006"
"5636","19940517","200608","-14.94","-72.18","102","4.5","20223006"
"5637","19940519","064715","-10.78","-73.92","54","4.5","20223006"
"5638","19940520","195946","-15.75","-75.25","56","4.5","20223006"
"5639","19940522","202718","-15.73","-73.63","31","4.8","20223006"
"5640","19940523","133807","-11.48","-73.08","43","4.6","20223006"
"5641","19940524","020556","-15.31","-74.61","28","5.8","20223006"
"5642","19940524","030237","-13.98","-76.62","30","4.9","20223006"
"5643","19940524","080200","-16.22","-74.93","12","4.5","20223006"
"5644","19940524","161118","-11.84","-78.11","17","4.9","20223006"
"5645","19940525","072025","-13.82","-73.94","16","4.5","20223006"
"5646","19940526","114537","-11.36","-76.81","94","5","20223006"
"5647","19940529","025717","-12.15","-77.15","49","4.5","20223006"
"5648","19940530","011411","-16.67","-74.15","16","4.6","20223006"
"5649","19940531","015046","-15.26","-75.58","34","4.5","20223006"
"5650","19940531","022823","-15.26","-72.58","43","4.5","20223006"
"5651","19940531","093730","-14.42","-76.68","31","4.7","20223006"
"5652","19940531","142807","-16.01","-73.94","44","4.6","20223006"
"5653","19940531","174559","-11.05","-75.45","38","5.5","20223006"
"5654","19940601","031844","-15.09","-75.71","26","4.8","20223006"
"5655","19940602","173120","-10.19","-78.69","19","4.7","20223006"
"5656","19940603","112657","-5.8","-80.22","44","6.1","20223006"
"5657","19940603","112839","-11.77","-75.74","96","4.6","20223006"
"5658","19940604","182121","-12.69","-76.63","32","5","20223006"
"5659","19940605","102137","-12.13","-74.58","10","4.8","20223006"
"5660","19940605","111333","-14","-76.33","53","4.7","20223006"
"5661","19940606","204935","-5.66","-75.44","64","6.8","20223006"
"5662","19940608","115204","-8.19","-74.5","145","5.2","20223006"
"5663","19940609","011518","-14.365","-68.439","650","6.6","20223006"
"5664","19940610","042801","-8.74","-79.12","27","5","20223006"
"5665","19940610","043455","-9.66","-80.45","31","4.9","20223006"
"5666","19940613","062159","-15.02","-71.74","12","4.7","20223006"
"5667","19940613","143740","-16.95","-74.08","16","4.6","20223006"
"5668","19940613","144856","-16.95","-74.06","26","4.5","20223006"
"5669","19940616","103135","-9.12","-76.95","41","4.9","20223006"
"5670","19940616","112808","-14.72","-73.43","165","5","20223006"
"5671","19940616","120628","-8.02","-78.4","135","4.7","20223006"
"5672","19940616","184129","-15.49","-70.78","51","6.2","20223006"
"5673","19940617","071814","-17.47","-73.31","50","4.7","20223006"
"5674","19940619","150452","-13.83","-75.68","46","4.6","20223006"
"5675","19940619","223702","-11.15","-74.4","64","4.9","20223006"
"5676","19940620","100213","-7.31","-79.16","23","5","20223006"
"5677","19940620","103140","-11.67","-77.98","42","5","20223006"
"5678","19940620","141459","-14.61","-75.3","32","4.5","20223006"
"5679","19940620","185251","-14.36","-75.68","36","4.9","20223006"
"5680","19940622","071325","-16.16","-72.98","17","4.5","20223006"
"5681","19940622","195248","-7.98","-77.79","39","4.9","20223006"
"5682","19940622","203412","-11.26","-78.24","32","5.2","20223006"
"5683","19940623","012406","-15.42","-74.45","29","4.6","20223006"
"5684","19940623","182903","-14.81","-76.12","20","4.8","20223006"
"5685","19940624","184133","-13.94","-76.05","31","4.6","20223006"
"5686","19940624","203252","-13.93","-75.97","33","4.6","20223006"
"5687","19940626","085533","-14.75","-73.38","44","5","20223006"
"5688","19940626","092713","-14.41","-72.04","42","4.6","20223006"
"5689","19940626","191109","-16.38","-72.8","28","4.9","20223006"
"5690","19940626","211222","-9.83","-78.59","12","4.5","20223006"
"5691","19940627","041600","-12.82","-76.05","24","4.9","20223006"
"5692","19940627","145833","-9.58","-75.78","18","4.8","20223006"
"5693","19940630","045026","-13.66","-72.14","25","4.9","20223006"
"5694","19940630","094154","-12.28","-75.06","40","4.9","20223006"
"5695","19940630","181652","-12.76","-77.01","35","4.9","20223006"
"5696","19940630","190349","-9.27","-78.89","48","4.6","20223006"
"5697","19940704","040559","-10.07","-75.68","47","4.9","20223006"
